Selection,Scenario name,vehYear,vehPtType,dragCoef,frontalAreaM2,gliderKg,vehCgM,driveAxleWeightFrac,wheelBaseM,cargoKg,vehOverrideKg,maxFuelStorKw,fuelStorSecsToPeakPwr,fuelStorKwh,fuelStorKwhPerKg,maxFuelConvKw,fcEffMap,fcEffType,fuelConvSecsToPeakPwr,fuelConvBaseKg,fuelConvKwPerKg,mcPwrOutPerc,maxMotorKw,motorSecsToPeakPwr,stopStart,mcPeKgPerKw,mcPeBaseKg,maxEssKw,maxEssKwh,essKgPerKwh,essBaseKg,essRoundTripEff,essLifeCoefA,essLifeCoefB,wheelInertiaKgM2,numWheels,wheelRrCoef,wheelRadiusM,wheelCoefOfFric,minSoc,maxSoc,essDischgToFcMaxEffPerc,essChgToFcMaxEffPerc,maxAccelBufferMph,maxAccelBufferPercOfUseableSoc,percHighAccBuf,mphFcOn,kwDemandFcOn,altEff,chgEff,auxKw,forceAuxOnFC,transKg,transEff,compMassMultiplier,essToFuelOkError,maxRegen,valUddsMpgge,valHwyMpgge,valCombMpgge,valUddsKwhPerMile,valHwyKwhPerMile,valCombKwhPerMile,valCdRangeMi,valConst65MphKwhPerMile,valConst60MphKwhPerMile,valConst55MphKwhPerMile,valConst45MphKwhPerMile,valUnadjUddsKwhPerMile,valUnadjHwyKwhPerMile,val0To60Mph,valEssLifeMiles,valRangeMiles,valVehBaseCost,valMsrp,minFcTimeOn,idleFcKw,mcEffMap
135,2022 Cadillac CT4 V,2022,Conv,0.409670418,2.192666582,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,242.3524584,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011789724,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
136,2022 Toyota Tacoma 4WD,2022,Conv,0.49084288,2.880474239,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,118.5,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010572744,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
137,2022 Volkswagen Tiguan,2022,Conv,0.377766944,2.636288921,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,138.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008323128,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
138,2022 Mercedes-Benz AMG GLB35 4matic,2022,Conv,0.40310763,2.610931552,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,225.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010019564,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
139,2022 Subaru Forester Wilderness AWD,2022,Conv,0.394462311,2.727990028,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,135.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.01150855,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
140,2022 Buick Encore AWD,2022,Conv,0.405179897,2.510253367,0,-0.53,0.59,2.6,0,1644.271,10000,1,10000,9.89,116.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.0089629,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
141,2022 Toyota Highlander,2022,Conv,0.361706866,2.838226582,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,219.9814622,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007532199,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
142,2022 Porsche Panamera Turbo S/Exec/ST,2022,Conv,0.431350558,2.418645485,0,-0.53,0.59,2.6,0,2381.358,10000,1,10000,9.89,462.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010084796,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
143,2022 Mercedes-Benz E350,2022,Conv,0.326324284,2.336047586,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,190.153,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009015617,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
144,2022 Acura ILX,2022,Conv,0.350760139,2.152612469,0,-0.53,0.59,2.6,0,1530.873,10000,1,10000,9.89,149.8856743,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007918063,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
145,2022 Honda Civic 5Dr,2022,Conv,0.330032603,2.165647604,0,-0.53,0.59,2.6,0,1474.174,10000,1,10000,9.89,118.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007749719,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
146,2022 Nissan Rogue Sport,2022,Conv,0.371356188,2.478019238,0,-0.53,0.59,2.6,0,1644.271,10000,1,10000,9.89,105.143682,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008913533,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
147,2022 Bentley Continental GT Speed Convertible,2022,Conv,0.418294617,2.323615675,0,-0.53,0.59,2.6,0,2721.552,10000,1,10000,9.89,484.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010967153,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
148,2022 GMC Terrain AWD,2022,Conv,0.377723374,2.596585775,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,127.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008927327,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
149,2022 Chevrolet Silverado Mud Terrain Tires 4WD,2022,Conv,0.433147848,3.491069147,0,-0.53,0.59,2.6,0,2494.756,10000,1,10000,9.89,231.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011182268,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
150,2022 Mercedes-Benz GLC300,2022,Conv,0.305918389,3.068241605,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,190.153,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009601442,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
151,2022 Lexus RX 350 AWD,2022,Conv,0.417598664,2.769579622,0,-0.53,0.59,2.6,0,2154.562,10000,1,10000,9.89,220.07,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008621338,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
152,2022 Chevrolet Equinox AWD,2022,Conv,0.390268292,2.603758663,0,-0.53,0.59,2.6,0,1757.669,10000,1,10000,9.89,127.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008773062,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
153,2022 Mercedes-Benz GLA250 4matic,2022,Conv,0.35995871,2.514185294,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,164.7996717,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008916063,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
154,2022 Mitsubishi Eclipse Cross 2WD,2022,Conv,0.365886245,2.585053217,0,-0.53,0.59,2.6,0,1700.97,10000,1,10000,9.89,113.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009735424,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
155,2022 Subaru Outback Wilderness AWD,2022,Conv,0.417974386,2.704124269,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,194.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009226871,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
156,2022 Porsche 911 Carrera GTS Cabriolet,2022,Conv,0.406708738,2.030848842,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,353.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.014103832,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
157,2022 Mercedes-Benz Maybach S680 4Matic,2022,Conv,0.301162875,2.462604107,0,-0.53,0.59,2.6,0,2494.756,10000,1,10000,9.89,463.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010031986,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
158,2022 Ford Mustang,2022,Conv,0.354625228,2.278291572,0,-0.53,0.59,2.6,0,1757.669,10000,1,10000,9.89,231.1669603,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.006754003,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
159,2022 Nissan Altima AWD,2022,Conv,0.312894908,2.290701548,0,-0.53,0.59,2.6,0,1700.97,10000,1,10000,9.89,136.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.00906064,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
160,2022 Lamborghini Aventador Countach,2022,Conv,0.499721968,2.024761757,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,573.4432016,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.012729473,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
161,2022 Volkswagen Tiguan R-Line 4motion,2022,Conv,0.399976171,2.640259236,0,-0.53,0.59,2.6,0,2041.164,10000,1,10000,9.89,138.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009233886,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
162,2022 Lexus LC 500,2022,Conv,0.384302604,2.197273025,0,-0.53,0.59,2.6,0,2154.562,10000,1,10000,9.89,346.42,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.010479218,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
163,2022 Toyota Corolla XLE,2022,Conv,0.334602723,2.171965011,0,-0.53,0.59,2.6,0,1530.873,10000,1,10000,9.89,104.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008271369,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
164,2022 Chevrolet Suburban 4WD,2022,Conv,0.423439145,3.366689718,0,-0.53,0.59,2.6,0,2494.756,10000,1,10000,9.89,264.7234546,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.007973884,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
165,2022 Kia Seltos FWD,2022,Conv,0.373034223,2.496132427,0,-0.53,0.59,2.6,0,1474.174,10000,1,10000,9.89,109.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008258638,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
166,2022 Volkswagen Tiguan 4motion,2022,Conv,0.387408183,2.640259236,0,-0.53,0.59,2.6,0,1927.766,10000,1,10000,9.89,138.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008910225,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
167,2022 Toyota Sequoia 2WD,2022,Conv,0.447830806,3.373835188,0,-0.53,0.59,2.6,0,2721.552,10000,1,10000,9.89,284.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.009787468,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
168,2022 Lexus RC 350,2022,Conv,0.345442917,2.179702737,0,-0.53,0.59,2.6,0,1814.368,10000,1,10000,9.89,232.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.011897844,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
169,2022 Kia Forte FE,2022,Conv,0.301823644,2.196752058,0,-0.53,0.59,2.6,0,1417.475,10000,1,10000,9.89,110.0,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.008741965,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
170,2022 Nissan Titan 4WD,2022,Conv,0.461379267,3.313348212,0,-0.53,0.59,2.6,0,2721.552,10000,1,10000,9.89,298.2799488,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.00506517,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
171,2022 Volkswagen Jetta,2022,Conv,0.300183591,2.240244552,0,-0.53,0.59,2.6,0,1474.174,10000,1,10000,9.89,117.821,,SI,6,0,2.13,"[0.0, 0.02, 0.04, 0.06, 0.08, 0.1, 0.2, 0.4, 0.6, 0.8, 1.0]",0,4,False,0.833,0.0,0.0,0.0,8,0,0.97,110,-0.6811,0.815,4,0.00692667,0.336,0.7,0,1,0,0,60,0.2,0,60,50,1,0.86,0.75,False,0,0.98,1.4,0.005,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.12, 0.16, 0.21, 0.29, 0.35, 0.42, 0.75, 0.92, 0.93, 0.93, 0.92]"
